instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_1,100,10,10,5,0.3000,123,9997886652,9997883428,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,5,0.3000,2026,9999886724,9999883437,12,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.1000,42,9999297271,9999292847,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.2000,42,9998827374,9998822833,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.2000,123,9998357073,9998353031,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.2000,2026,9999357176,9999353151,13,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.3000,123,9989826827,9989822538,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,10,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.1000,123,9998826909,9998822989,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.2000,123,9996827320,9996822747,14,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.2000,2026,9997827318,9997822780,13,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.3000,42,9988826429,9988822479,15,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,10,10,20,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.1000,42,9999297471,9999292890,15,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.2000,42,9998827387,9998822899,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.2000,123,9998357185,9998353074,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.2000,2026,9999357279,9999353123,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.3000,42,9995356303,9995352910,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.3000,123,9997886652,9997883428,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,5,0.3000,2026,9999886724,9999883437,12,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.1000,42,9999297271,9999292847,15,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.2000,42,9998827374,9998822833,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.2000,123,9998357073,9998353031,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.2000,2026,9999357176,9999353151,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,10,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.1000,123,9998826909,9998822989,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.1000,2026,9995297202,9995292594,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.2000,123,9996827320,9996822747,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.2000,2026,9997827318,9997822780,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.3000,42,9988826429,9988822479,15,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,10,15,20,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.1000,42,9999297471,9999292890,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.1000,123,9998827353,9998822863,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.2000,42,9998827387,9998822899,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.2000,123,9998357185,9998353074,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.2000,2026,9999357279,9999353123,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.3000,42,9995356303,9995352910,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.3000,123,9997886652,9997883428,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,5,0.3000,2026,9999886724,9999883437,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.1000,42,9999297271,9999292847,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.2000,42,9998827374,9998822833,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.2000,123,9998357073,9998353031,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.2000,2026,9999357176,9999353151,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,10,0.3000,2026,9998357180,9998353192,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.1000,123,9998826909,9998822989,15,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.2000,42,9994297151,9994292470,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.2000,123,9996827320,9996822747,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.2000,2026,9997827318,9997822780,14,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.3000,42,9988826429,9988822479,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,15,7,20,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.1000,42,9999297471,9999292890,15,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.2000,42,9998827387,9998822899,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.2000,123,9998357185,9998353074,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.2000,2026,9999357279,9999353123,15,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.3000,42,9995356303,9995352910,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.3000,123,9997886652,9997883428,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,5,0.3000,2026,9999886724,9999883437,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.1000,42,9999297271,9999292847,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.2000,42,9998827374,9998822833,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.2000,123,9998357073,9998353031,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.2000,2026,9999357176,9999353151,12,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.3000,42,9988826644,9988822288,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.3000,123,9989826827,9989822538,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,10,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.1000,123,9998826909,9998822989,15,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.1000,2026,9995297202,9995292594,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.2000,123,9996827320,9996822747,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.2000,2026,9997827318,9997822780,15,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.3000,42,9988826429,9988822479,13,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.3000,123,9989826827,9989822538,14,27533
docs\inst_test\instancias\n_1000_1,100,15,10,20,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.1000,42,9999297471,9999292890,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.2000,42,9998827387,9998822899,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.2000,123,9998357185,9998353074,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.2000,2026,9999357279,9999353123,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.3000,42,9995356303,9995352910,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.3000,123,9997886652,9997883428,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,5,0.3000,2026,9999886724,9999883437,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.1000,42,9999297271,9999292847,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.2000,42,9998827374,9998822833,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.2000,123,9998357073,9998353031,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.2000,2026,9999357176,9999353151,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.3000,123,9989826827,9989822538,12,27533
docs\inst_test\instancias\n_1000_1,100,15,15,10,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.1000,42,9998297184,9998292639,15,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.1000,123,9998826909,9998822989,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.2000,123,9996827320,9996822747,12,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.2000,2026,9997827318,9997822780,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.3000,42,9988826429,9988822479,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.3000,123,9989826827,9989822538,14,27533
docs\inst_test\instancias\n_1000_1,100,15,15,20,0.3000,2026,9998357180,9998353192,12,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.1000,42,9999297471,9999292890,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.2000,42,9998827387,9998822899,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.2000,123,9998357185,9998353074,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.2000,2026,9999357279,9999353123,12,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.3000,42,9995356303,9995352910,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.3000,123,9997886652,9997883428,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,5,0.3000,2026,9999886724,9999883437,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.1000,42,9999297271,9999292847,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.1000,2026,9995297202,9995292594,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.2000,42,9998827374,9998822833,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.2000,123,9998357073,9998353031,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.2000,2026,9999357176,9999353151,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.3000,123,9989826827,9989822538,12,27533
docs\inst_test\instancias\n_1000_1,100,20,7,10,0.3000,2026,9998357180,9998353192,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.1000,123,9998826909,9998822989,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.2000,123,9996827320,9996822747,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.2000,2026,9997827318,9997822780,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.3000,42,9988826429,9988822479,14,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,20,7,20,0.3000,2026,9998357180,9998353192,12,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.1000,42,9999297471,9999292890,15,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.1000,123,9998827353,9998822863,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.2000,42,9998827387,9998822899,15,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.2000,123,9998357185,9998353074,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.2000,2026,9999357279,9999353123,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.3000,42,9995356303,9995352910,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.3000,123,9997886652,9997883428,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,5,0.3000,2026,9999886724,9999883437,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.1000,42,9999297271,9999292847,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.1000,123,9998827353,9998822863,15,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.2000,42,9998827374,9998822833,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.2000,123,9998357073,9998353031,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.2000,2026,9999357176,9999353151,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.3000,42,9988826644,9988822288,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.3000,123,9989826827,9989822538,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,10,0.3000,2026,9998357180,9998353192,12,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.1000,42,9998297184,9998292639,15,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.1000,123,9998826909,9998822989,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.2000,42,9994297151,9994292470,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.2000,123,9996827320,9996822747,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.2000,2026,9997827318,9997822780,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.3000,42,9988826429,9988822479,14,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,20,10,20,0.3000,2026,9998357180,9998353192,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.1000,42,9999297471,9999292890,15,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.1000,123,9998827353,9998822863,15,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.1000,2026,9995297202,9995292594,15,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.2000,42,9998827387,9998822899,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.2000,123,9998357185,9998353074,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.2000,2026,9999357279,9999353123,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.3000,42,9995356303,9995352910,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.3000,123,9997886652,9997883428,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,5,0.3000,2026,9999886724,9999883437,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.1000,42,9999297271,9999292847,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.1000,123,9998827353,9998822863,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.2000,42,9998827374,9998822833,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.2000,123,9998357073,9998353031,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.2000,2026,9999357176,9999353151,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.3000,42,9988826644,9988822288,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.3000,123,9989826827,9989822538,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,10,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.1000,42,9998297184,9998292639,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.1000,123,9998826909,9998822989,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.1000,2026,9995297202,9995292594,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.2000,42,9994297151,9994292470,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.2000,123,9996827320,9996822747,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.2000,2026,9997827318,9997822780,13,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.3000,42,9988826429,9988822479,14,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.3000,123,9989826827,9989822538,12,27533
docs\inst_test\instancias\n_1000_1,100,20,15,20,0.3000,2026,9998357180,9998353192,13,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.1000,42,9999297471,9999292890,49,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.1000,123,9999827379,9999822923,47,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.1000,2026,9999827425,9999822843,48,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.2000,42,9999357290,9999353138,45,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.2000,123,9998886934,9998883463,41,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.2000,2026,9999357281,9999353085,43,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.3000,42,9999887034,9999883351,37,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.3000,123,9999416581,9999413709,34,27533
docs\inst_test\instancias\n_1000_1,300,10,7,5,0.3000,2026,9999887007,9999883468,35,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.1000,42,9999297471,9999292890,40,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.1000,123,9999827379,9999822923,39,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.1000,2026,9999827182,9999823283,41,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.2000,42,9998827387,9998822899,37,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.2000,123,9998886934,9998883463,34,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.2000,2026,9999357281,9999353085,36,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.3000,42,9999887034,9999883351,33,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.3000,123,9999416581,9999413709,32,27533
docs\inst_test\instancias\n_1000_1,300,10,7,10,0.3000,2026,9999887007,9999883468,33,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.1000,42,9999297471,9999292890,39,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.1000,123,9998827353,9998822863,37,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.1000,2026,9995297202,9995292594,39,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.2000,42,9998827387,9998822899,36,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.2000,123,9998357187,9998353072,33,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.2000,2026,9999357281,9999353085,34,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.3000,42,9999887034,9999883351,33,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.3000,123,9999416581,9999413709,31,27533
docs\inst_test\instancias\n_1000_1,300,10,7,20,0.3000,2026,9999887007,9999883468,32,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.1000,42,9999297471,9999292890,44,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.1000,123,9999827379,9999822923,42,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.1000,2026,9999827425,9999822843,42,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.2000,42,9999357290,9999353138,40,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.2000,123,9998886934,9998883463,37,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.2000,2026,9999357281,9999353085,39,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.3000,42,9999887034,9999883351,36,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.3000,123,9999416581,9999413709,33,27533
docs\inst_test\instancias\n_1000_1,300,10,10,5,0.3000,2026,9999887007,9999883468,36,27533
docs\inst_test\instancias\n_1000_1,300,10,10,10,0.1000,42,9999297471,9999292890,40,27533
docs\inst_test\instancias\n_1000_1,300,10,10,10,0.1000,123,9999827379,9999822923,38,27533
