instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.2000,123,9999887035,9999883564,110,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.1000,123,9999827379,9999822923,101,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.2000,42,9999357290,9999353138,97,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.3000,123,9999416581,9999413709,93,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.1000,123,9999827379,9999822923,125,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.2000,2026,9999357281,9999353085,115,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.3000,2026,9999887007,9999883468,112,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.2000,42,9999357290,9999353138,119,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.3000,42,9999887034,9999883351,100,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.2000,123,9998886934,9998883463,92,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.2000,2026,9999357281,9999353085,104,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.1000,2026,9999827425,9999822843,108,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.3000,2026,9999887007,9999883468,102,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.1000,42,9999297471,9999292890,137,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.2000,123,9998886934,9998883463,108,2254
docs\inst_test\instancias\n_1000_1,500,10,10,5,0.1000,2026,9999827425,9999822843,135,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.3000,123,9999416581,9999413709,98,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.3000,2026,9999887007,9999883468,94,2254
docs\inst_test\instancias\n_1000_1,500,10,10,10,0.1000,42,9999297471,9999292890,121,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.2000,42,9998827387,9998822899,104,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.3000,42,9999887034,9999883351,103,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.2000,2026,9999357281,9999353085,109,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.1000,42,9999297486,9999292958,118,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.1000,2026,9995297202,9995292594,119,2254
docs\inst_test\instancias\n_1000_1,500,10,10,20,0.1000,123,9999827379,9999822923,123,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.3000,42,9999887034,9999883351,95,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.3000,123,9999416581,9999413709,97,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.1000,42,9999297471,9999292890,109,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.3000,2026,9999887007,9999883468,100,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.3000,123,9999416581,9999413709,94,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.1000,123,9999827379,9999822923,101,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.2000,123,9999887035,9999883564,112,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.3000,2026,9999887007,9999883468,100,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.2000,2026,9999357281,9999353085,103,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.3000,2026,9999887007,9999883468,80,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.3000,42,9999887034,9999883351,105,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.2000,42,9999357290,9999353138,108,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.2000,2026,9999357281,9999353085,117,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.2000,42,9999357290,9999353138,120,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.2000,123,9998886934,9998883463,109,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.1000,2026,9999827425,9999822843,113,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.3000,42,9999887034,9999883351,93,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.2000,123,9998886934,9998883463,106,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.1000,123,9999827379,9999822923,129,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.1000,123,9999827379,9999822923,110,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.3000,123,9999416581,9999413709,95,2254
docs\inst_test\instancias\n_1000_1,500,10,15,5,0.1000,2026,9999827425,9999822843,132,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.2000,42,9998827387,9998822899,112,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.1000,2026,9995297202,9995292594,114,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.2000,2026,9999357281,9999353085,108,2254
docs\inst_test\instancias\n_1000_1,500,10,15,10,0.1000,42,9999297471,9999292890,128,2254
docs\inst_test\instancias\n_1000_1,500,10,15,20,0.1000,42,9999297486,9999292958,124,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.1000,123,9999827379,9999822923,107,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.2000,123,9999887035,9999883564,106,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.3000,2026,9999887007,9999883468,99,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.2000,2026,9999357281,9999353085,95,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.3000,123,9999416581,9999413709,92,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.3000,123,9999416581,9999413709,103,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.2000,42,9999357290,9999353138,99,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.2000,42,9999357290,9999353138,113,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.2000,123,9998886934,9998883463,100,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.3000,42,9999887034,9999883351,98,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.2000,123,9998886934,9998883463,92,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.3000,42,9999887034,9999883351,110,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.3000,2026,9999887007,9999883468,102,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.2000,2026,9999357281,9999353085,119,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.1000,2026,9999827425,9999822843,126,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.1000,42,9999297471,9999292890,114,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.1000,2026,9999827425,9999822843,112,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.3000,42,9999887034,9999883351,97,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.3000,123,9999416581,9999413709,97,2254
docs\inst_test\instancias\n_1000_1,500,15,7,5,0.1000,42,9999297471,9999292890,134,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.2000,42,9998827387,9998822899,102,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.2000,2026,9999357281,9999353085,102,2254
docs\inst_test\instancias\n_1000_1,500,15,7,10,0.1000,123,9999827379,9999822923,121,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.3000,2026,9999887007,9999883468,98,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.1000,123,9999827379,9999822923,114,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.1000,42,9999297486,9999292958,117,2254
docs\inst_test\instancias\n_1000_1,500,15,7,20,0.1000,2026,9995297202,9995292594,121,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.3000,2026,9999887007,9999883468,81,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.3000,2026,9999887007,9999883468,80,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.3000,123,9999416581,9999413709,72,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.1000,42,9999297471,9999292890,109,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.3000,123,9999416581,9999413709,104,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.2000,123,9999887035,9999883564,111,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.3000,123,9999416581,9999413709,97,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.2000,123,9998886934,9998883463,99,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.2000,123,9998886934,9998883463,90,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.1000,123,9999827379,9999822923,105,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.2000,2026,9999357281,9999353085,100,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.3000,42,9999887034,9999883351,112,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.3000,42,9999887034,9999883351,101,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.2000,42,9999357290,9999353138,120,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.2000,2026,9999357281,9999353085,119,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.1000,123,9999827379,9999822923,124,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.2000,42,9999357290,9999353138,112,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.3000,2026,9999887007,9999883468,90,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.2000,42,9998827387,9998822899,108,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.3000,42,9999887034,9999883351,103,2254
docs\inst_test\instancias\n_1000_1,500,15,10,5,0.1000,2026,9999827425,9999822843,130,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.1000,42,9999297471,9999292890,123,2254
docs\inst_test\instancias\n_1000_1,500,15,10,10,0.1000,2026,9999827425,9999822843,123,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.1000,123,9999827379,9999822923,115,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.2000,2026,9999357281,9999353085,110,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.1000,2026,9995297202,9995292594,120,2254
docs\inst_test\instancias\n_1000_1,500,15,10,20,0.1000,42,9999297486,9999292958,129,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.2000,42,9999357290,9999353138,97,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.3000,123,9999416581,9999413709,101,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.3000,42,9999887034,9999883351,103,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.2000,123,9999887035,9999883564,107,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.1000,42,9999297471,9999292890,132,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.3000,123,9999416581,9999413709,93,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.2000,123,9998886934,9998883463,99,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.3000,2026,9999887007,9999883468,106,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.1000,123,9999827379,9999822923,125,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.1000,42,9999297471,9999292890,110,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.2000,42,9999357290,9999353138,121,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.1000,123,9999827379,9999822923,110,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.2000,2026,9999357281,9999353085,94,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.3000,123,9999416581,9999413709,91,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.3000,2026,9999887007,9999883468,103,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.3000,42,9999887034,9999883351,107,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.3000,42,9999887034,9999883351,97,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.2000,2026,9999357281,9999353085,110,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.2000,2026,9999357281,9999353085,121,2254
docs\inst_test\instancias\n_1000_1,500,15,15,5,0.1000,2026,9999827425,9999822843,132,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.2000,123,9998886934,9998883463,105,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.2000,42,9998827387,9998822899,108,2254
docs\inst_test\instancias\n_1000_1,500,15,15,10,0.1000,2026,9999827425,9999822843,125,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.1000,2026,9995297202,9995292594,113,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.3000,2026,9999887007,9999883468,97,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.1000,123,9999827379,9999822923,115,2254
docs\inst_test\instancias\n_1000_1,500,15,15,20,0.1000,42,9999297486,9999292958,126,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.3000,123,9999416581,9999413709,89,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.3000,123,9999416581,9999413709,89,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.3000,2026,9999887007,9999883468,94,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.2000,2026,9999357281,9999353085,108,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.3000,2026,9999887007,9999883468,106,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.2000,42,9999357290,9999353138,112,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.2000,2026,9999357281,9999353085,100,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.3000,42,9999887034,9999883351,109,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.2000,123,9999887035,9999883564,112,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.3000,42,9999887034,9999883351,103,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.2000,123,9998886934,9998883463,105,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.2000,42,9999357290,9999353138,107,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.1000,2026,9999827425,9999822843,119,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.2000,123,9998886934,9998883463,95,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.2000,42,9998827387,9998822899,99,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.3000,123,9999416581,9999413709,93,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.1000,123,9999827379,9999822923,114,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.3000,42,9999887034,9999883351,96,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.1000,123,9999827379,9999822923,126,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.1000,42,9999297486,9999292958,108,2254
docs\inst_test\instancias\n_1000_1,500,20,7,5,0.1000,42,9999297471,9999292890,129,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.2000,2026,9999357281,9999353085,103,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.1000,2026,9999827425,9999822843,123,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.1000,123,9999827379,9999822923,116,2254
docs\inst_test\instancias\n_1000_1,500,20,7,10,0.1000,42,9999297471,9999292890,127,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.3000,2026,9999887007,9999883468,98,2254
docs\inst_test\instancias\n_1000_1,500,20,7,20,0.1000,2026,9995297202,9995292594,116,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.3000,123,9999416581,9999413709,97,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.3000,42,9999887034,9999883351,90,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.3000,42,9999887034,9999883351,102,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.3000,2026,9999887007,9999883468,91,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.2000,123,9998886934,9998883463,96,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.3000,123,9999416581,9999413709,96,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.1000,42,9999297471,9999292890,127,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.2000,2026,9999357281,9999353085,88,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.1000,123,9999827379,9999822923,117,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.3000,2026,9999887007,9999883468,109,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.2000,123,9999887035,9999883564,114,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.3000,123,9999416581,9999413709,91,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.2000,2026,9999357281,9999353085,115,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.2000,42,9998827387,9998822899,98,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.2000,42,9999357290,9999353138,118,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.3000,42,9999887034,9999883351,94,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.1000,42,9999297486,9999292958,104,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.3000,2026,9999887007,9999883468,96,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.2000,42,9999357290,9999353138,115,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.1000,42,9999297471,9999292890,118,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.2000,2026,9999357281,9999353085,114,2254
docs\inst_test\instancias\n_1000_1,500,20,10,5,0.1000,2026,9999827425,9999822843,126,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.1000,123,9999827379,9999822923,120,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.2000,123,9998886934,9998883463,105,2254
docs\inst_test\instancias\n_1000_1,500,20,10,10,0.1000,2026,9999827425,9999822843,122,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.1000,123,9999827379,9999822923,113,2254
docs\inst_test\instancias\n_1000_1,500,20,10,20,0.1000,2026,9995297202,9995292594,120,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.3000,123,9999416581,9999413709,80,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.3000,42,9999887034,9999883351,89,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.3000,42,9999887034,9999883351,100,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.3000,2026,9999887007,9999883468,98,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.3000,123,9999416581,9999413709,81,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.2000,123,9998886934,9998883463,96,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.3000,123,9999416581,9999413709,102,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.2000,123,9999887035,9999883564,111,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.2000,42,9999357290,9999353138,113,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.2000,2026,9999357281,9999353085,99,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.1000,123,9999827379,9999822923,106,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.1000,2026,9999827425,9999822843,118,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.3000,2026,9999887007,9999883468,101,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.1000,42,9999297471,9999292890,112,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.3000,42,9999887034,9999883351,96,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.1000,2026,9995297202,9995292594,101,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.2000,42,9999357290,9999353138,110,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.2000,2026,9999357281,9999353085,118,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.1000,123,9999827379,9999822923,103,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.2000,2026,9999357281,9999353085,100,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.3000,2026,9999887007,9999883468,90,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.1000,123,9999827379,9999822923,127,2254
docs\inst_test\instancias\n_1000_1,500,20,15,5,0.1000,42,9999297471,9999292890,129,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.1000,42,9999297486,9999292958,107,2254
docs\inst_test\instancias\n_1000_1,500,20,15,10,0.1000,2026,9999827425,9999822843,114,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.2000,123,9998886934,9998883463,105,2254
docs\inst_test\instancias\n_1000_1,500,20,15,20,0.2000,42,9998827387,9998822899,108,2254
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.2000,42,9980504397,9980493688,24,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.2000,123,9980504397,9980493688,23,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.3000,123,9980504397,9980493688,25,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.3000,123,9980504397,9980493688,25,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.1000,42,9980504397,9980493688,25,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.3000,2026,9980504397,9980493688,27,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.1000,123,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.1000,2026,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,123,9980504397,9980493688,29,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.3000,42,9980504397,9980493688,27,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,2026,9980504397,9980493688,29,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.3000,42,9980504397,9980493688,30,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.3000,123,9980504397,9980493688,30,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.3000,2026,9980504397,9980493688,31,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,123,9980504397,9980493688,33,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,42,9980504397,9980493688,34,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.2000,123,9980504397,9980493688,35,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.2000,42,9980504397,9980493688,35,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,123,9980504397,9980493688,35,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,2026,9980504397,9980493688,39,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.3000,42,9980504397,9980493688,42,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,2026,9980504397,9980493688,42,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,42,9980504397,9980493688,43,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.3000,2026,9980504397,9980493688,44,2147
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.2000,2026,9980504397,9980493688,44,2147
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.2000,2026,9980504397,9980493688,44,2147
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,42,9980504397,9980493688,46,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,123,9980504397,9980493688,24,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,123,9980504397,9980493688,26,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,123,9980504397,9980493688,23,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,42,9980504397,9980493688,21,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,2026,9980504397,9980493688,25,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,42,9980504397,9980493688,19,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,42,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,123,9980504397,9980493688,29,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,123,9980504397,9980493688,24,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,42,9980504397,9980493688,33,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,42,9980504397,9980493688,19,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,2026,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,123,9980504397,9980493688,31,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,2026,9980504397,9980493688,31,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,2026,9980504397,9980493688,40,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,42,9980504397,9980493688,41,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,2026,9980504397,9980493688,39,2147
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,42,9980504397,9980493688,42,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,123,9980504397,9980493688,33,2147
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,2026,9980504397,9980493688,42,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,123,9980504397,9980493688,31,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,123,9980504397,9980493688,23,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,42,9980504397,9980493688,23,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,123,9980504397,9980493688,23,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,42,9980504397,9980493688,41,2147
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.1000,2026,9980504397,9980493688,17,2147
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.1000,123,9980504397,9980493688,19,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,2026,9980504397,9980493688,30,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,2026,9980504397,9980493688,40,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,42,9980504397,9980493688,36,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,42,9980504397,9980493688,29,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,123,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,2026,9980504397,9980493688,43,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,123,9980504397,9980493688,43,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,42,9980504397,9980493688,44,2147
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,2026,9980504397,9980493688,42,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,2026,9980504397,9980493688,36,2147
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.2000,123,9980504397,9980493688,26,2147
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.2000,42,9980504397,9980493688,28,2147
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,2026,9980504397,9980493688,32,2147
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.1000,42,9980504397,9980493688,21,2147
