instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.1000,2026,9998331097,9998316398,68,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.1000,42,9999331207,9999316534,76,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.2000,123,9999912391,9999900751,58,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.2000,2026,9996385206,9996372915,60,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.3000,42,9998438516,9998428988,55,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.3000,2026,9999438838,9999429166,54,5770
docs\inst_test\instancias\n_1000_2,300,15,15,10,0.3000,123,9996911904,9996900423,60,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.1000,42,9999331207,9999316534,64,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.2000,42,9999858876,9999845001,60,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.1000,123,9996330629,9996316194,69,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.2000,123,9998385547,9998372602,60,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.1000,2026,9998331097,9998316398,71,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.2000,2026,9996385206,9996372915,63,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.3000,42,9994911311,9994900125,56,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.3000,123,9992384096,9992371960,63,5770
docs\inst_test\instancias\n_1000_2,300,15,15,20,0.3000,2026,9998912310,9998901354,55,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.1000,123,9997330825,9997316169,69,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.1000,42,9999331207,9999316534,75,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.1000,2026,9998331097,9998316398,74,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.2000,42,9999858876,9999845001,74,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.2000,123,9999912391,9999900751,61,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.2000,2026,9998912519,9998900937,62,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.3000,42,9999964929,9999957495,58,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.3000,123,9999438622,9999429155,58,5770
docs\inst_test\instancias\n_1000_2,300,20,7,5,0.3000,2026,9999438838,9999429166,59,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.1000,123,9996330629,9996316194,65,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.1000,42,9999331207,9999316534,66,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.2000,42,9999858876,9999845001,62,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.1000,2026,9998331097,9998316398,65,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.2000,123,9999912391,9999900751,58,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.2000,2026,9996385206,9996372915,63,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.3000,42,9998438516,9998428988,56,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.3000,123,9996911904,9996900423,64,5770
docs\inst_test\instancias\n_1000_2,300,20,7,10,0.3000,2026,9999438838,9999429166,53,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.1000,42,9999331207,9999316534,65,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.1000,123,9996330629,9996316194,64,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.1000,2026,9998331097,9998316398,68,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.2000,42,9999858876,9999845001,60,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.2000,2026,9996385206,9996372915,62,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.2000,123,9998385547,9998372602,65,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.3000,123,9992384096,9992371960,63,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.3000,42,9994911311,9994900125,64,5770
docs\inst_test\instancias\n_1000_2,300,20,7,20,0.3000,2026,9998912310,9998901354,53,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.1000,42,9999331207,9999316534,69,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.1000,123,9997330825,9997316169,72,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.1000,2026,9998331097,9998316398,70,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.2000,123,9999912391,9999900751,61,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.2000,42,9999858876,9999845001,68,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.3000,42,9999964929,9999957495,58,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.3000,123,9999438622,9999429155,57,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.2000,2026,9998912519,9998900937,72,5770
docs\inst_test\instancias\n_1000_2,300,20,10,5,0.3000,2026,9999438838,9999429166,56,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.1000,123,9996330629,9996316194,67,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.1000,42,9999331207,9999316534,70,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.2000,42,9999858876,9999845001,62,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.1000,2026,9998331097,9998316398,66,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.2000,123,9999912391,9999900751,59,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.2000,2026,9996385206,9996372915,60,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.3000,42,9998438516,9998428988,57,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.3000,123,9996911904,9996900423,56,5770
docs\inst_test\instancias\n_1000_2,300,20,10,10,0.3000,2026,9999438838,9999429166,55,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.1000,123,9996330629,9996316194,63,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.1000,42,9999331207,9999316534,65,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.1000,2026,9998331097,9998316398,70,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.2000,42,9999858876,9999845001,61,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.2000,123,9998385547,9998372602,60,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.2000,2026,9996385206,9996372915,61,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.3000,42,9994911311,9994900125,67,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.3000,123,9992384096,9992371960,60,5770
docs\inst_test\instancias\n_1000_2,300,20,10,20,0.3000,2026,9998912310,9998901354,54,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.1000,42,9999331207,9999316534,73,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.1000,123,9997330825,9997316169,69,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.2000,42,9999858876,9999845001,67,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.1000,2026,9998331097,9998316398,69,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.2000,123,9999912391,9999900751,65,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.2000,2026,9998912519,9998900937,67,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.3000,42,9999964929,9999957495,54,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.3000,123,9999438622,9999429155,56,5770
docs\inst_test\instancias\n_1000_2,300,20,15,5,0.3000,2026,9999438838,9999429166,60,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.1000,42,9999331207,9999316534,67,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.1000,123,9996330629,9996316194,69,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.1000,2026,9998331097,9998316398,69,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.2000,42,9999858876,9999845001,63,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.2000,123,9999912391,9999900751,60,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.2000,2026,9996385206,9996372915,60,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.3000,42,9998438516,9998428988,56,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.3000,123,9996911904,9996900423,60,5770
docs\inst_test\instancias\n_1000_2,300,20,15,10,0.3000,2026,9999438838,9999429166,53,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.1000,42,9999331207,9999316534,65,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.1000,123,9996330629,9996316194,64,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.1000,2026,9998331097,9998316398,64,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.2000,123,9998385547,9998372602,60,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.2000,42,9999858876,9999845001,61,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.2000,2026,9996385206,9996372915,75,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.3000,123,9992384096,9992371960,62,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.3000,42,9994911311,9994900125,65,5770
docs\inst_test\instancias\n_1000_2,300,20,15,20,0.3000,2026,9998912310,9998901354,56,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.1000,42,9999331207,9999316534,119,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.1000,123,9997330834,9997316081,118,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.1000,2026,9998331097,9998316398,116,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.2000,42,9999858876,9999845001,115,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.3000,42,9999964929,9999957495,90,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.2000,123,9999912391,9999900751,112,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.2000,2026,9998912519,9998900937,101,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.3000,123,9999438622,9999429155,96,5770
docs\inst_test\instancias\n_1000_2,500,10,7,5,0.3000,2026,9999438838,9999429166,92,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.1000,42,9999331207,9999316534,111,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.1000,123,9996330629,9996316194,114,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.2000,123,9999912391,9999900751,102,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.2000,2026,9998912519,9998900937,97,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.3000,42,9999964929,9999957495,89,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.2000,42,9999858876,9999845001,122,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.1000,2026,9998331097,9998316398,131,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.3000,123,9999438622,9999429155,91,5770
docs\inst_test\instancias\n_1000_2,500,10,7,10,0.3000,2026,9999438838,9999429166,88,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.2000,42,9999858876,9999845001,99,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.1000,2026,9998331097,9998316398,107,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.1000,123,9996330629,9996316194,109,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.2000,123,9999912391,9999900751,95,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.1000,42,9999331207,9999316534,120,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.2000,2026,9996385206,9996372915,113,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.3000,42,9999964923,9999957651,90,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.3000,123,9996911904,9996900423,104,5770
docs\inst_test\instancias\n_1000_2,500,10,7,20,0.3000,2026,9999438838,9999429166,86,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.1000,123,9997330834,9997316081,118,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.1000,2026,9998331097,9998316398,117,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.1000,42,9999331207,9999316534,120,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.2000,42,9999858876,9999845001,113,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.2000,123,9999912391,9999900751,111,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.2000,2026,9998912519,9998900937,109,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.3000,42,9999964929,9999957495,92,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.3000,123,9999438622,9999429155,100,5770
docs\inst_test\instancias\n_1000_2,500,10,10,5,0.3000,2026,9999438838,9999429166,100,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.1000,42,9999331207,9999316534,111,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.1000,123,9996330629,9996316194,112,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.1000,2026,9998331097,9998316398,113,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.2000,42,9999858876,9999845001,107,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.2000,123,9999912391,9999900751,103,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.2000,2026,9998912519,9998900937,98,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.3000,42,9999964929,9999957495,93,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.3000,123,9999438622,9999429155,96,5770
docs\inst_test\instancias\n_1000_2,500,10,10,10,0.3000,2026,9999438838,9999429166,93,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.1000,42,9999331207,9999316534,109,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.1000,123,9996330629,9996316194,107,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.1000,2026,9998331097,9998316398,107,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.2000,42,9999858876,9999845001,103,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.2000,123,9999912391,9999900751,103,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.2000,2026,9996385206,9996372915,111,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.3000,42,9999964923,9999957651,90,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.3000,123,9996911904,9996900423,94,5770
docs\inst_test\instancias\n_1000_2,500,10,10,20,0.3000,2026,9999438838,9999429166,85,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.1000,123,9997330834,9997316081,117,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.1000,42,9999331207,9999316534,121,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.2000,123,9999912391,9999900751,100,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.2000,42,9999858876,9999845001,115,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.1000,2026,9998331097,9998316398,130,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.2000,2026,9998912519,9998900937,106,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.3000,42,9999964929,9999957495,100,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.3000,123,9999438622,9999429155,94,5770
docs\inst_test\instancias\n_1000_2,500,10,15,5,0.3000,2026,9999438838,9999429166,98,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.1000,42,9999331207,9999316534,119,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.2000,42,9999858876,9999845001,103,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.1000,123,9996330629,9996316194,112,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.1000,2026,9998331097,9998316398,110,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.2000,123,9999912391,9999900751,93,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.3000,42,9999964929,9999957495,83,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.2000,2026,9998912519,9998900937,101,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.3000,123,9999438622,9999429155,91,5770
docs\inst_test\instancias\n_1000_2,500,10,15,10,0.3000,2026,9999438838,9999429166,96,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.1000,123,9996330629,9996316194,104,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.1000,2026,9998331097,9998316398,104,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.1000,42,9999331207,9999316534,107,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.2000,42,9999858876,9999845001,102,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.2000,123,9999912391,9999900751,101,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.2000,2026,9996385206,9996372915,94,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.3000,42,9999964923,9999957651,91,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.3000,123,9996911904,9996900423,86,5770
docs\inst_test\instancias\n_1000_2,500,10,15,20,0.3000,2026,9999438838,9999429166,90,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.1000,42,9999331207,9999316534,114,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.2000,42,9999858876,9999845001,113,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.1000,2026,9998331097,9998316398,116,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.1000,123,9997330834,9997316081,120,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.2000,123,9999912391,9999900751,111,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.2000,2026,9998912519,9998900937,106,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.3000,42,9999964929,9999957495,92,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.3000,123,9999438622,9999429155,97,5770
docs\inst_test\instancias\n_1000_2,500,15,7,5,0.3000,2026,9999438838,9999429166,94,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.1000,42,9999331207,9999316534,108,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.1000,123,9996330629,9996316194,108,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.2000,42,9999858876,9999845001,103,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.1000,2026,9998331097,9998316398,110,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.2000,123,9999912391,9999900751,96,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.2000,2026,9998912519,9998900937,93,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.3000,42,9999964929,9999957495,87,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.3000,123,9999438622,9999429155,91,5770
docs\inst_test\instancias\n_1000_2,500,15,7,10,0.3000,2026,9999438838,9999429166,88,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.1000,42,9999331207,9999316534,104,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.1000,2026,9998331097,9998316398,106,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.1000,123,9996330629,9996316194,110,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.2000,123,9999912391,9999900751,94,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.2000,42,9999858876,9999845001,102,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.2000,2026,9996385206,9996372915,97,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.3000,42,9999964923,9999957651,91,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.3000,123,9996911904,9996900423,88,5770
docs\inst_test\instancias\n_1000_2,500,15,7,20,0.3000,2026,9999438838,9999429166,99,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.1000,123,9997330834,9997316081,112,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.2000,42,9999858876,9999845001,105,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.1000,42,9999331207,9999316534,127,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.1000,2026,9998331097,9998316398,123,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.2000,123,9999912391,9999900751,99,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.3000,42,9999964929,9999957495,87,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.2000,2026,9998912519,9998900937,100,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.3000,123,9999438622,9999429155,90,5770
docs\inst_test\instancias\n_1000_2,500,15,10,5,0.3000,2026,9999438838,9999429166,99,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.1000,42,9999331207,9999316534,109,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.1000,123,9996330629,9996316194,106,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.1000,2026,9998331097,9998316398,106,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.2000,42,9999858876,9999845001,107,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.2000,123,9999912391,9999900751,92,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.2000,2026,9998912519,9998900937,107,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.3000,42,9999964929,9999957495,82,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.3000,123,9999438622,9999429155,87,5770
docs\inst_test\instancias\n_1000_2,500,15,10,10,0.3000,2026,9999438838,9999429166,88,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.1000,42,9999331207,9999316534,105,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.1000,123,9996330629,9996316194,103,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.2000,42,9999858876,9999845001,100,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.1000,2026,9998331097,9998316398,111,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.2000,123,9999912391,9999900751,93,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.2000,2026,9996385206,9996372915,96,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.3000,42,9999964923,9999957651,90,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.3000,123,9996911904,9996900423,87,5770
docs\inst_test\instancias\n_1000_2,500,15,10,20,0.3000,2026,9999438838,9999429166,88,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.1000,42,9999331207,9999316534,116,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.1000,123,9997330834,9997316081,112,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.2000,42,9999858876,9999845001,111,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.1000,2026,9998331097,9998316398,116,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.2000,123,9999912391,9999900751,107,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.2000,2026,9998912519,9998900937,105,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.3000,42,9999964929,9999957495,99,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.3000,123,9999438622,9999429155,91,5770
docs\inst_test\instancias\n_1000_2,500,15,15,5,0.3000,2026,9999438838,9999429166,93,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.1000,42,9999331207,9999316534,109,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.1000,123,9996330629,9996316194,106,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.1000,2026,9998331097,9998316398,107,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.2000,42,9999858876,9999845001,113,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.2000,123,9999912391,9999900751,96,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.2000,2026,9998912519,9998900937,100,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.3000,42,9999964929,9999957495,88,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.3000,123,9999438622,9999429155,96,5770
docs\inst_test\instancias\n_1000_2,500,15,15,10,0.3000,2026,9999438838,9999429166,90,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.1000,123,9996330629,9996316194,103,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.1000,42,9999331207,9999316534,107,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.2000,123,9999912391,9999900751,93,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.2000,42,9999858876,9999845001,100,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.1000,2026,9998331097,9998316398,112,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.2000,2026,9996385206,9996372915,97,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.3000,42,9999964923,9999957651,89,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.3000,123,9996911904,9996900423,88,5770
docs\inst_test\instancias\n_1000_2,500,15,15,20,0.3000,2026,9999438838,9999429166,83,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.1000,42,9999331207,9999316534,116,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.2000,42,9999858876,9999845001,105,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.2000,123,9999912391,9999900751,104,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.1000,2026,9998331097,9998316398,117,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.1000,123,9997330834,9997316081,121,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.3000,42,9999964929,9999957495,89,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.2000,2026,9998912519,9998900937,107,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.3000,123,9999438622,9999429155,90,5770
docs\inst_test\instancias\n_1000_2,500,20,7,5,0.3000,2026,9999438838,9999429166,91,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.1000,42,9999331207,9999316534,107,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.2000,42,9999858876,9999845001,102,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.1000,2026,9998331097,9998316398,108,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.1000,123,9996330629,9996316194,116,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.2000,123,9999912391,9999900751,95,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.3000,42,9999964929,9999957495,88,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.2000,2026,9998912519,9998900937,106,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.3000,123,9999438622,9999429155,91,5770
docs\inst_test\instancias\n_1000_2,500,20,7,10,0.3000,2026,9999438838,9999429166,90,5770
docs\inst_test\instancias\n_1000_2,500,20,7,20,0.1000,42,9999331207,9999316534,105,5770
docs\inst_test\instancias\n_1000_2,500,20,7,20,0.1000,123,9996330629,9996316194,107,5770
docs\inst_test\instancias\n_1000_2,500,20,7,20,0.2000,42,9999858876,9999845001,101,5770
docs\inst_test\instancias\n_1000_2,500,20,7,20,0.1000,2026,9998331097,9998316398,109,5770
docs\inst_test\instancias\n_1000_2,500,20,7,20,0.2000,123,9999912391,9999900751,92,5770
