instance,population_size,generations,crossover_rate,mutation_rate,elite_size,tournament_size,stagnation,seed,threads,initial_value,best_value,total_weight,optimal_value,difference,gap_percent,stop_generation,elapsed_s
n_1000_2,80,300,0.9500,0.0100,5,3,50,4,8,9999853865,9999856808,9999838931,9999964987,108179,0.001082,300,0.3916
n_1000_2,80,300,0.9500,0.0100,5,3,50,12,8,9999853908,9999856901,9999839262,9999964987,108086,0.001081,300,0.3886
n_1000_2,80,300,0.9500,0.0100,5,3,50,202,8,9999381368,9999857078,9999838944,9999964987,107909,0.001079,300,0.3801
n_1000_2,80,300,0.9500,0.0100,5,3,100,4,8,9999853865,9999856808,9999838931,9999964987,108179,0.001082,300,0.3901
n_1000_2,80,300,0.9500,0.0100,5,3,100,12,8,9999853908,9999856901,9999839262,9999964987,108086,0.001081,300,0.3806
n_1000_2,80,300,0.9500,0.0100,5,3,100,202,8,9999381368,9999857078,9999838944,9999964987,107909,0.001079,300,0.3936
n_1000_2,80,300,0.9500,0.0100,5,5,50,4,8,9999853865,9999857471,9999839813,9999964987,107516,0.001075,300,0.3846
n_1000_2,80,300,0.9500,0.0100,5,5,50,12,8,9999853908,9999856475,9999838561,9999964987,108512,0.001085,104,0.1377
n_1000_2,80,300,0.9500,0.0100,5,5,50,202,8,9999381368,9999857569,9999840154,9999964987,107418,0.001074,300,0.3881
n_1000_2,80,300,0.9500,0.0100,5,5,100,4,8,9999853865,9999857471,9999839813,9999964987,107516,0.001075,300,0.3816
n_1000_2,80,300,0.9500,0.0100,5,5,100,12,8,9999853908,9999857419,9999839698,9999964987,107568,0.001076,300,0.3801
n_1000_2,80,300,0.9500,0.0100,5,5,100,202,8,9999381368,9999857569,9999840154,9999964987,107418,0.001074,300,0.3881
n_1000_2,80,500,0.8500,0.0050,3,3,50,4,8,9999853865,9999857213,9999839874,9999964987,107774,0.001078,367,0.4792
n_1000_2,80,500,0.8500,0.0050,3,3,50,12,8,9999853908,9999857347,9999839624,9999964987,107640,0.001076,358,0.4652
n_1000_2,80,500,0.8500,0.0050,3,3,50,202,8,9999381368,9999857541,9999839737,9999964987,107446,0.001074,332,0.4296
n_1000_2,80,500,0.8500,0.0050,3,3,100,4,8,9999853865,9999857282,9999840115,9999964987,107705,0.001077,500,0.6475
n_1000_2,80,500,0.8500,0.0050,3,3,100,12,8,9999853908,9999857347,9999839624,9999964987,107640,0.001076,408,0.5358
n_1000_2,80,500,0.8500,0.0050,3,3,100,202,8,9999381368,9999857763,9999840500,9999964987,107224,0.001072,500,0.6550
n_1000_2,80,500,0.8500,0.0050,3,5,50,4,8,9999853865,9999857882,9999841250,9999964987,107105,0.001071,484,0.6274
n_1000_2,80,500,0.8500,0.0050,3,5,50,12,8,9999853908,9999857546,9999839815,9999964987,107441,0.001074,358,0.4647
n_1000_2,80,500,0.8500,0.0050,3,5,50,202,8,9999381368,9999857588,9999840370,9999964987,107399,0.001074,391,0.5003
n_1000_2,80,500,0.8500,0.0050,3,5,100,4,8,9999853865,9999857882,9999841250,9999964987,107105,0.001071,500,0.6480
n_1000_2,80,500,0.8500,0.0050,3,5,100,12,8,9999853908,9999857762,9999840084,9999964987,107225,0.001072,500,0.6465
n_1000_2,80,500,0.8500,0.0050,3,5,100,202,8,9999381368,9999857588,9999840370,9999964987,107399,0.001074,441,0.5719
n_1000_2,80,500,0.8500,0.0050,5,3,50,4,8,9999853865,9999856833,9999839100,9999964987,108154,0.001082,212,0.2669
n_1000_2,80,500,0.8500,0.0050,5,3,50,12,8,9999853908,9999857339,9999839609,9999964987,107648,0.001076,493,0.6204
n_1000_2,80,500,0.8500,0.0050,5,3,50,202,8,9999381368,9999857495,9999839548,9999964987,107492,0.001075,278,0.3526
n_1000_2,80,500,0.8500,0.0050,5,3,100,4,8,9999853865,9999857155,9999839540,9999964987,107832,0.001078,500,0.6300
n_1000_2,80,500,0.8500,0.0050,5,3,100,12,8,9999853908,9999857339,9999839609,9999964987,107648,0.001076,500,0.6390
n_1000_2,80,500,0.8500,0.0050,5,3,100,202,8,9999381368,9999857495,9999839548,9999964987,107492,0.001075,328,0.4116
n_1000_2,80,500,0.8500,0.0050,5,5,50,4,8,9999853865,9999857803,9999840709,9999964987,107184,0.001072,500,0.6320
n_1000_2,80,500,0.8500,0.0050,5,5,50,12,8,9999853908,9999857577,9999840642,9999964987,107410,0.001074,366,0.4592
n_1000_2,80,500,0.8500,0.0050,5,5,50,202,8,9999381368,9999857595,9999840355,9999964987,107392,0.001074,399,0.5032
n_1000_2,80,500,0.8500,0.0050,5,5,100,4,8,9999853865,9999857803,9999840709,9999964987,107184,0.001072,500,0.6334
n_1000_2,80,500,0.8500,0.0050,5,5,100,12,8,9999853908,9999857577,9999840642,9999964987,107410,0.001074,416,0.5213
n_1000_2,80,500,0.8500,0.0050,5,5,100,202,8,9999381368,9999857605,9999840501,9999964987,107382,0.001074,500,0.6359
n_1000_2,80,500,0.8500,0.0100,3,3,50,4,8,9999853865,9999856594,9999838447,9999964987,108393,0.001084,374,0.4847
n_1000_2,80,500,0.8500,0.0100,3,3,50,12,8,9999853908,9999856666,9999838573,9999964987,108321,0.001083,500,0.6555
n_1000_2,80,500,0.8500,0.0100,3,3,50,202,8,9999381368,9999855873,9999838382,9999964987,109114,0.001091,221,0.2924
n_1000_2,80,500,0.8500,0.0100,3,3,100,4,8,9999853865,9999856607,9999838467,9999964987,108380,0.001084,500,0.6590
n_1000_2,80,500,0.8500,0.0100,3,3,100,12,8,9999853908,9999856666,9999838573,9999964987,108321,0.001083,500,0.6555
n_1000_2,80,500,0.8500,0.0100,3,3,100,202,8,9999381368,9999856247,9999838736,9999964987,108740,0.001087,443,0.5894
n_1000_2,80,500,0.8500,0.0100,3,5,50,4,8,9999853865,9999857595,9999839707,9999964987,107392,0.001074,426,0.5583
n_1000_2,80,500,0.8500,0.0100,3,5,50,12,8,9999853908,9999857260,9999839452,9999964987,107727,0.001077,394,0.5143
n_1000_2,80,500,0.8500,0.0100,3,5,50,202,8,9999381368,9999857076,9999839391,9999964987,107911,0.001079,251,0.3280
n_1000_2,80,500,0.8500,0.0100,3,5,100,4,8,9999853865,9999857595,9999839707,9999964987,107392,0.001074,476,0.7717
n_1000_2,80,500,0.8500,0.0100,3,5,100,12,8,9999853908,9999857260,9999839452,9999964987,107727,0.001077,444,0.7246
n_1000_2,80,500,0.8500,0.0100,3,5,100,202,8,9999381368,9999857076,9999839391,9999964987,107911,0.001079,301,0.3926
n_1000_2,80,500,0.8500,0.0100,5,3,50,4,8,9999853865,9999856979,9999839299,9999964987,108008,0.001080,438,0.5603
n_1000_2,80,500,0.8500,0.0100,5,3,50,12,8,9999853908,9999856671,9999838963,9999964987,108316,0.001083,242,0.3100
n_1000_2,80,500,0.8500,0.0100,5,3,50,202,8,9999381368,9999856991,9999839019,9999964987,107996,0.001080,426,0.5448
n_1000_2,80,500,0.8500,0.0100,5,3,100,4,8,9999853865,9999856979,9999839299,9999964987,108008,0.001080,488,0.6275
n_1000_2,80,500,0.8500,0.0100,5,3,100,12,8,9999853908,9999857089,9999839500,9999964987,107898,0.001079,500,0.6375
n_1000_2,80,500,0.8500,0.0100,5,3,100,202,8,9999381368,9999857053,9999839211,9999964987,107934,0.001079,500,0.6480
n_1000_2,80,500,0.8500,0.0100,5,5,50,4,8,9999853865,9999857625,9999839836,9999964987,107362,0.001074,500,0.6395
n_1000_2,80,500,0.8500,0.0100,5,5,50,12,8,9999853908,9999857565,9999839960,9999964987,107422,0.001074,500,0.6480
n_1000_2,80,500,0.8500,0.0100,5,5,50,202,8,9999381368,9999857490,9999839758,9999964987,107497,0.001075,314,0.3992
n_1000_2,80,500,0.8500,0.0100,5,5,100,4,8,9999853865,9999857625,9999839836,9999964987,107362,0.001074,500,0.6375
n_1000_2,80,500,0.8500,0.0100,5,5,100,12,8,9999853908,9999857565,9999839960,9999964987,107422,0.001074,500,0.6400
n_1000_2,80,500,0.8500,0.0100,5,5,100,202,8,9999381368,9999857490,9999839758,9999964987,107497,0.001075,364,0.4597
n_1000_2,80,500,0.9500,0.0050,3,3,50,4,8,9999853865,9999857552,9999839686,9999964987,107435,0.001074,486,0.6289
n_1000_2,80,500,0.9500,0.0050,3,3,50,12,8,9999853908,9999857341,9999839878,9999964987,107646,0.001076,308,0.4056
n_1000_2,80,500,0.9500,0.0050,3,3,50,202,8,9999381368,9999857366,9999839283,9999964987,107621,0.001076,346,0.4497
n_1000_2,80,500,0.9500,0.0050,3,3,100,4,8,9999853865,9999857562,9999839740,9999964987,107425,0.001074,500,0.6535
n_1000_2,80,500,0.9500,0.0050,3,3,100,12,8,9999853908,9999857478,9999839899,9999964987,107509,0.001075,500,0.6520
n_1000_2,80,500,0.9500,0.0050,3,3,100,202,8,9999381368,9999857513,9999839438,9999964987,107474,0.001075,500,0.6445
n_1000_2,80,500,0.9500,0.0050,3,5,50,4,8,9999853865,9999857673,9999840088,9999964987,107314,0.001073,500,0.6390
n_1000_2,80,500,0.9500,0.0050,3,5,50,12,8,9999853908,9999857586,9999840640,9999964987,107401,0.001074,349,0.4612
n_1000_2,80,500,0.9500,0.0050,3,5,50,202,8,9999381368,9999857594,9999840173,9999964987,107393,0.001074,304,0.4011
n_1000_2,80,500,0.9500,0.0050,3,5,100,4,8,9999853865,9999857673,9999840088,9999964987,107314,0.001073,500,0.6507
n_1000_2,80,500,0.9500,0.0050,3,5,100,12,8,9999853908,9999857671,9999840969,9999964987,107316,0.001073,500,0.6457
n_1000_2,80,500,0.9500,0.0050,3,5,100,202,8,9999381368,9999857594,9999840173,9999964987,107393,0.001074,354,0.4529
n_1000_2,80,500,0.9500,0.0050,5,3,50,4,8,9999853865,9999857485,9999839644,9999964987,107502,0.001075,301,0.3803
n_1000_2,80,500,0.9500,0.0050,5,3,50,12,8,9999853908,9999857532,9999840499,9999964987,107455,0.001075,324,0.4118
n_1000_2,80,500,0.9500,0.0050,5,3,50,202,8,9999381368,9999857477,9999839461,9999964987,107510,0.001075,305,0.3923
n_1000_2,80,500,0.9500,0.0050,5,3,100,4,8,9999853865,9999857664,9999839973,9999964987,107323,0.001073,500,0.6266
n_1000_2,80,500,0.9500,0.0050,5,3,100,12,8,9999853908,9999857593,9999840721,9999964987,107394,0.001074,500,0.6281
n_1000_2,80,500,0.9500,0.0050,5,3,100,202,8,9999381368,9999857692,9999840304,9999964987,107295,0.001073,500,0.6345
n_1000_2,80,500,0.9500,0.0050,5,5,50,4,8,9999853865,9999857330,9999840149,9999964987,107657,0.001077,266,0.3410
n_1000_2,80,500,0.9500,0.0050,5,5,50,12,8,9999853908,9999857525,9999840142,9999964987,107462,0.001075,350,0.4422
n_1000_2,80,500,0.9500,0.0050,5,5,50,202,8,9999381368,9999857407,9999839940,9999964987,107580,0.001076,406,0.5198
n_1000_2,80,500,0.9500,0.0050,5,5,100,4,8,9999853865,9999857330,9999840149,9999964987,107657,0.001077,316,0.3966
n_1000_2,80,500,0.9500,0.0050,5,5,100,12,8,9999853908,9999857525,9999840142,9999964987,107462,0.001075,400,0.5053
n_1000_2,80,500,0.9500,0.0050,5,5,100,202,8,9999381368,9999857460,9999839998,9999964987,107527,0.001075,500,0.6525
n_1000_2,80,500,0.9500,0.0100,3,3,50,4,8,9999853865,9999855479,9999837813,9999964987,109508,0.001095,248,0.3300
n_1000_2,80,500,0.9500,0.0100,3,3,50,12,8,9999853908,9999856764,9999838383,9999964987,108223,0.001082,268,0.3576
n_1000_2,80,500,0.9500,0.0100,3,3,50,202,8,9999381368,9999857192,9999838608,9999964987,107795,0.001078,436,0.5814
n_1000_2,80,500,0.9500,0.0100,3,3,100,4,8,9999853865,9999856242,9999837930,9999964987,108745,0.001087,500,0.6600
n_1000_2,80,500,0.9500,0.0100,3,3,100,12,8,9999853908,9999857249,9999839224,9999964987,107738,0.001077,500,0.6560
n_1000_2,80,500,0.9500,0.0100,3,3,100,202,8,9999381368,9999857284,9999838734,9999964987,107703,0.001077,500,0.6611
n_1000_2,80,500,0.9500,0.0100,3,5,50,4,8,9999853865,9999857302,9999839151,9999964987,107685,0.001077,376,0.4953
n_1000_2,80,500,0.9500,0.0100,3,5,50,12,8,9999853908,9999857489,9999839818,9999964987,107498,0.001075,309,0.4057
n_1000_2,80,500,0.9500,0.0100,3,5,50,202,8,9999381368,9999857052,9999839388,9999964987,107935,0.001079,210,0.2735
n_1000_2,80,500,0.9500,0.0100,3,5,100,4,8,9999853865,9999857302,9999839151,9999964987,107685,0.001077,426,0.5729
n_1000_2,80,500,0.9500,0.0100,3,5,100,12,8,9999853908,9999857748,9999840368,9999964987,107239,0.001072,500,0.6665
n_1000_2,80,500,0.9500,0.0100,3,5,100,202,8,9999381368,9999857219,9999839595,9999964987,107768,0.001078,405,0.5313
n_1000_2,80,500,0.9500,0.0100,5,3,50,4,8,9999853865,9999857229,9999839225,9999964987,107758,0.001078,500,0.6355
n_1000_2,80,500,0.9500,0.0100,5,3,50,12,8,9999853908,9999856951,9999839102,9999964987,108036,0.001080,433,0.5619
n_1000_2,80,500,0.9500,0.0100,5,3,50,202,8,9999381368,9999857078,9999838944,9999964987,107909,0.001079,322,0.4081
n_1000_2,80,500,0.9500,0.0100,5,3,100,4,8,9999853865,9999857229,9999839225,9999964987,107758,0.001078,500,0.6510
n_1000_2,80,500,0.9500,0.0100,5,3,100,12,8,9999853908,9999857057,9999839204,9999964987,107930,0.001079,500,0.6445
n_1000_2,80,500,0.9500,0.0100,5,3,100,202,8,9999381368,9999857334,9999839383,9999964987,107653,0.001077,500,0.6465
n_1000_2,80,500,0.9500,0.0100,5,5,50,4,8,9999853865,9999857552,9999839893,9999964987,107435,0.001074,419,0.5354
n_1000_2,80,500,0.9500,0.0100,5,5,50,12,8,9999853908,9999856475,9999838561,9999964987,108512,0.001085,104,0.1352
n_1000_2,80,500,0.9500,0.0100,5,5,50,202,8,9999381368,9999857736,9999840471,9999964987,107251,0.001073,500,0.6500
n_1000_2,80,500,0.9500,0.0100,5,5,100,4,8,9999853865,9999857661,9999840154,9999964987,107326,0.001073,500,0.6425
n_1000_2,80,500,0.9500,0.0100,5,5,100,12,8,9999853908,9999857609,9999840206,9999964987,107378,0.001074,482,0.6300
n_1000_2,80,500,0.9500,0.0100,5,5,100,202,8,9999381368,9999857736,9999840471,9999964987,107251,0.001073,500,0.6380
n_1000_2,100,300,0.8500,0.0050,3,3,50,4,8,9999853865,9999856974,9999839164,9999964987,108013,0.001080,293,0.4803
n_1000_2,100,300,0.8500,0.0050,3,3,50,12,8,9999853908,9999857115,9999839321,9999964987,107872,0.001079,300,0.5008
n_1000_2,100,300,0.8500,0.0050,3,3,50,202,8,9999381368,9999856643,9999839002,9999964987,108344,0.001083,268,0.4427
n_1000_2,100,300,0.8500,0.0050,3,3,100,4,8,9999853865,9999856974,9999839164,9999964987,108013,0.001080,300,0.4982
n_1000_2,100,300,0.8500,0.0050,3,3,100,12,8,9999853908,9999857115,9999839321,9999964987,107872,0.001079,300,0.5023
n_1000_2,100,300,0.8500,0.0050,3,3,100,202,8,9999381368,9999856643,9999839002,9999964987,108344,0.001083,300,0.5023
n_1000_2,100,300,0.8500,0.0050,3,5,50,4,8,9999853865,9999857563,9999839983,9999964987,107424,0.001074,300,0.4952
n_1000_2,100,300,0.8500,0.0050,3,5,50,12,8,9999853908,9999857559,9999840102,9999964987,107428,0.001074,300,0.4932
n_1000_2,100,300,0.8500,0.0050,3,5,50,202,8,9999381368,9999857544,9999840038,9999964987,107443,0.001074,300,0.4927
n_1000_2,100,300,0.8500,0.0050,3,5,100,4,8,9999853865,9999857563,9999839983,9999964987,107424,0.001074,300,0.4917
n_1000_2,100,300,0.8500,0.0050,3,5,100,12,8,9999853908,9999857559,9999840102,9999964987,107428,0.001074,300,0.4938
n_1000_2,100,300,0.8500,0.0050,3,5,100,202,8,9999381368,9999857544,9999840038,9999964987,107443,0.001074,300,0.4903
n_1000_2,100,300,0.8500,0.0050,5,3,50,4,8,9999853865,9999857514,9999839703,9999964987,107473,0.001075,300,0.4813
n_1000_2,100,300,0.8500,0.0050,5,3,50,12,8,9999853908,9999857285,9999839547,9999964987,107702,0.001077,300,0.4918
n_1000_2,100,300,0.8500,0.0050,5,3,50,202,8,9999381368,9999857318,9999839869,9999964987,107669,0.001077,300,0.4803
n_1000_2,100,300,0.8500,0.0050,5,3,100,4,8,9999853865,9999857514,9999839703,9999964987,107473,0.001075,300,0.4918
n_1000_2,100,300,0.8500,0.0050,5,3,100,12,8,9999853908,9999857285,9999839547,9999964987,107702,0.001077,300,0.4933
n_1000_2,100,300,0.8500,0.0050,5,3,100,202,8,9999381368,9999857318,9999839869,9999964987,107669,0.001077,300,0.4848
n_1000_2,100,300,0.8500,0.0050,5,5,50,4,8,9999853865,9999857664,9999839877,9999964987,107323,0.001073,300,0.4897
n_1000_2,100,300,0.8500,0.0050,5,5,50,12,8,9999853908,9999857620,9999840491,9999964987,107367,0.001074,300,0.4832
n_1000_2,100,300,0.8500,0.0050,5,5,50,202,8,9999381368,9999857604,9999840126,9999964987,107383,0.001074,300,0.4843
n_1000_2,100,300,0.8500,0.0050,5,5,100,4,8,9999853865,9999857664,9999839877,9999964987,107323,0.001073,300,0.4843
n_1000_2,100,300,0.8500,0.0050,5,5,100,12,8,9999853908,9999857620,9999840491,9999964987,107367,0.001074,300,0.4838
n_1000_2,100,300,0.8500,0.0050,5,5,100,202,8,9999381368,9999857604,9999840126,9999964987,107383,0.001074,300,0.4793
n_1000_2,100,300,0.8500,0.0100,3,3,50,4,8,9999853865,9999856545,9999838067,9999964987,108442,0.001084,300,0.5078
n_1000_2,100,300,0.8500,0.0100,3,3,50,12,8,9999853908,9999856886,9999838639,9999964987,108101,0.001081,300,0.5073
n_1000_2,100,300,0.8500,0.0100,3,3,50,202,8,9999381368,9999856147,9999838013,9999964987,108840,0.001088,203,0.3456
n_1000_2,100,300,0.8500,0.0100,3,3,100,4,8,9999853865,9999856545,9999838067,9999964987,108442,0.001084,300,0.5068
n_1000_2,100,300,0.8500,0.0100,3,3,100,12,8,9999853908,9999856886,9999838639,9999964987,108101,0.001081,300,0.5108
n_1000_2,100,300,0.8500,0.0100,3,3,100,202,8,9999381368,9999856321,9999838176,9999964987,108666,0.001087,300,0.4982
n_1000_2,100,300,0.8500,0.0100,3,5,50,4,8,9999853865,9999857395,9999839323,9999964987,107592,0.001076,300,0.5022
n_1000_2,100,300,0.8500,0.0100,3,5,50,12,8,9999853908,9999857062,9999839528,9999964987,107925,0.001079,300,0.5017
n_1000_2,100,300,0.8500,0.0100,3,5,50,202,8,9999381368,9999857109,9999839297,9999964987,107878,0.001079,204,0.3390
n_1000_2,100,300,0.8500,0.0100,3,5,100,4,8,9999853865,9999857395,9999839323,9999964987,107592,0.001076,300,0.5108
n_1000_2,100,300,0.8500,0.0100,3,5,100,12,8,9999853908,9999857062,9999839528,9999964987,107925,0.001079,300,0.5062
n_1000_2,100,300,0.8500,0.0100,3,5,100,202,8,9999381368,9999857295,9999839586,9999964987,107692,0.001077,300,0.4998
n_1000_2,100,300,0.8500,0.0100,5,3,50,4,8,9999853865,9999856964,9999838882,9999964987,108023,0.001080,300,0.4998
n_1000_2,100,300,0.8500,0.0100,5,3,50,12,8,9999853908,9999856602,9999838584,9999964987,108385,0.001084,300,0.4958
n_1000_2,100,300,0.8500,0.0100,5,3,50,202,8,9999381368,9999857070,9999839088,9999964987,107917,0.001079,287,0.4717
n_1000_2,100,300,0.8500,0.0100,5,3,100,4,8,9999853865,9999856964,9999838882,9999964987,108023,0.001080,300,0.4988
n_1000_2,100,300,0.8500,0.0100,5,3,100,12,8,9999853908,9999856602,9999838584,9999964987,108385,0.001084,300,0.5013
n_1000_2,100,300,0.8500,0.0100,5,3,100,202,8,9999381368,9999857070,9999839088,9999964987,107917,0.001079,300,0.4893
n_1000_2,100,300,0.8500,0.0100,5,5,50,4,8,9999853865,9999857344,9999839841,9999964987,107643,0.001076,300,0.4973
n_1000_2,100,300,0.8500,0.0100,5,5,50,12,8,9999853908,9999857525,9999839742,9999964987,107462,0.001075,300,0.4919
n_1000_2,100,300,0.8500,0.0100,5,5,50,202,8,9999381368,9999857474,9999839870,9999964987,107513,0.001075,274,0.4534
n_1000_2,100,300,0.8500,0.0100,5,5,100,4,8,9999853865,9999857344,9999839841,9999964987,107643,0.001076,300,0.4844
n_1000_2,100,300,0.8500,0.0100,5,5,100,12,8,9999853908,9999857525,9999839742,9999964987,107462,0.001075,300,0.4924
n_1000_2,100,300,0.8500,0.0100,5,5,100,202,8,9999381368,9999857474,9999839870,9999964987,107513,0.001075,300,0.5004
n_1000_2,100,300,0.9500,0.0050,3,3,50,4,8,9999853865,9999856688,9999838964,9999964987,108299,0.001083,291,0.4864
n_1000_2,100,300,0.9500,0.0050,3,3,50,12,8,9999853908,9999857262,9999839348,9999964987,107725,0.001077,300,0.5019
n_1000_2,100,300,0.9500,0.0050,3,3,50,202,8,9999381368,9999857135,9999839422,9999964987,107852,0.001079,300,0.5019
n_1000_2,100,300,0.9500,0.0050,3,3,100,4,8,9999853865,9999856688,9999838964,9999964987,108299,0.001083,300,0.4967
n_1000_2,100,300,0.9500,0.0050,3,3,100,12,8,9999853908,9999857262,9999839348,9999964987,107725,0.001077,300,0.5003
n_1000_2,100,300,0.9500,0.0050,3,3,100,202,8,9999381368,9999857135,9999839422,9999964987,107852,0.001079,300,0.4988
n_1000_2,100,300,0.9500,0.0050,3,5,50,4,8,9999853865,9999857437,9999840205,9999964987,107550,0.001076,300,0.4938
n_1000_2,100,300,0.9500,0.0050,3,5,50,12,8,9999853908,9999857577,9999839946,9999964987,107410,0.001074,300,0.5043
n_1000_2,100,300,0.9500,0.0050,3,5,50,202,8,9999381368,9999857553,9999840332,9999964987,107434,0.001074,300,0.4977
n_1000_2,100,300,0.9500,0.0050,3,5,100,4,8,9999853865,9999857437,9999840205,9999964987,107550,0.001076,300,0.4933
n_1000_2,100,300,0.9500,0.0050,3,5,100,12,8,9999853908,9999857577,9999839946,9999964987,107410,0.001074,300,0.4953
n_1000_2,100,300,0.9500,0.0050,3,5,100,202,8,9999381368,9999857553,9999840332,9999964987,107434,0.001074,300,0.5053
n_1000_2,100,300,0.9500,0.0050,5,3,50,4,8,9999853865,9999857294,9999839774,9999964987,107693,0.001077,277,0.4487
n_1000_2,100,300,0.9500,0.0050,5,3,50,12,8,9999853908,9999857151,9999839155,9999964987,107836,0.001078,300,0.4978
n_1000_2,100,300,0.9500,0.0050,5,3,50,202,8,9999381368,9999857378,9999839997,9999964987,107609,0.001076,300,0.4908
n_1000_2,100,300,0.9500,0.0050,5,3,100,4,8,9999853865,9999857294,9999839774,9999964987,107693,0.001077,300,0.4883
n_1000_2,100,300,0.9500,0.0050,5,3,100,12,8,9999853908,9999857151,9999839155,9999964987,107836,0.001078,300,0.4863
n_1000_2,100,300,0.9500,0.0050,5,3,100,202,8,9999381368,9999857378,9999839997,9999964987,107609,0.001076,300,0.4893
n_1000_2,100,300,0.9500,0.0050,5,5,50,4,8,9999853865,9999857558,9999840446,9999964987,107429,0.001074,300,0.4828
n_1000_2,100,300,0.9500,0.0050,5,5,50,12,8,9999853908,9999857035,9999839675,9999964987,107952,0.001080,211,0.3466
n_1000_2,100,300,0.9500,0.0050,5,5,50,202,8,9999381368,9999857363,9999839973,9999964987,107624,0.001076,300,0.4848
n_1000_2,100,300,0.9500,0.0050,5,5,100,4,8,9999853865,9999857558,9999840446,9999964987,107429,0.001074,300,0.4893
n_1000_2,100,300,0.9500,0.0050,5,5,100,12,8,9999853908,9999857127,9999839735,9999964987,107860,0.001079,300,0.4953
n_1000_2,100,300,0.9500,0.0050,5,5,100,202,8,9999381368,9999857363,9999839973,9999964987,107624,0.001076,300,0.4839
n_1000_2,100,300,0.9500,0.0100,3,3,50,4,8,9999853865,9999856299,9999838231,9999964987,108688,0.001087,300,0.5044
n_1000_2,100,300,0.9500,0.0100,3,3,50,12,8,9999853908,9999856597,9999838245,9999964987,108390,0.001084,223,0.3786
n_1000_2,100,300,0.9500,0.0100,3,3,50,202,8,9999381368,9999856517,9999838080,9999964987,108470,0.001085,300,0.5114
n_1000_2,100,300,0.9500,0.0100,3,3,100,4,8,9999853865,9999856299,9999838231,9999964987,108688,0.001087,300,0.5039
n_1000_2,100,300,0.9500,0.0100,3,3,100,12,8,9999853908,9999856705,9999838538,9999964987,108282,0.001083,300,0.5060
n_1000_2,100,300,0.9500,0.0100,3,3,100,202,8,9999381368,9999856517,9999838080,9999964987,108470,0.001085,300,0.5059
n_1000_2,100,300,0.9500,0.0100,3,5,50,4,8,9999853865,9999857395,9999839550,9999964987,107592,0.001076,300,0.5049
n_1000_2,100,300,0.9500,0.0100,3,5,50,12,8,9999853908,9999857305,9999839533,9999964987,107682,0.001077,271,0.4494
n_1000_2,100,300,0.9500,0.0100,3,5,50,202,8,9999381368,9999857356,9999839458,9999964987,107631,0.001076,300,0.5024
n_1000_2,100,300,0.9500,0.0100,3,5,100,4,8,9999853865,9999857395,9999839550,9999964987,107592,0.001076,300,0.4999
n_1000_2,100,300,0.9500,0.0100,3,5,100,12,8,9999853908,9999857361,9999839626,9999964987,107626,0.001076,300,0.5058
n_1000_2,100,300,0.9500,0.0100,3,5,100,202,8,9999381368,9999857356,9999839458,9999964987,107631,0.001076,300,0.5033
n_1000_2,100,300,0.9500,0.0100,5,3,50,4,8,9999853865,9999857159,9999838941,9999964987,107828,0.001078,300,0.4912
n_1000_2,100,300,0.9500,0.0100,5,3,50,12,8,9999853908,9999856310,9999838193,9999964987,108677,0.001087,167,0.2729
n_1000_2,100,300,0.9500,0.0100,5,3,50,202,8,9999381368,9999856728,9999838288,9999964987,108259,0.001083,300,0.4937
n_1000_2,100,300,0.9500,0.0100,5,3,100,4,8,9999853865,9999857159,9999838941,9999964987,107828,0.001078,300,0.4983
n_1000_2,100,300,0.9500,0.0100,5,3,100,12,8,9999853908,9999856732,9999839111,9999964987,108255,0.001083,300,0.4847
n_1000_2,100,300,0.9500,0.0100,5,3,100,202,8,9999381368,9999856728,9999838288,9999964987,108259,0.001083,300,0.4867
n_1000_2,100,300,0.9500,0.0100,5,5,50,4,8,9999853865,9999857822,9999839888,9999964987,107165,0.001072,300,0.4923
n_1000_2,100,300,0.9500,0.0100,5,5,50,12,8,9999853908,9999857067,9999839043,9999964987,107920,0.001079,203,0.3320
n_1000_2,100,300,0.9500,0.0100,5,5,50,202,8,9999381368,9999857234,9999839661,9999964987,107753,0.001078,246,0.4046
n_1000_2,100,300,0.9500,0.0100,5,5,100,4,8,9999853865,9999857822,9999839888,9999964987,107165,0.001072,300,0.4927
n_1000_2,100,300,0.9500,0.0100,5,5,100,12,8,9999853908,9999857270,9999839443,9999964987,107717,0.001077,300,0.4927
n_1000_2,100,300,0.9500,0.0100,5,5,100,202,8,9999381368,9999857355,9999839741,9999964987,107632,0.001076,300,0.4852
n_1000_2,100,500,0.8500,0.0050,3,3,50,4,8,9999853865,9999856974,9999839164,9999964987,108013,0.001080,293,0.4842
n_1000_2,100,500,0.8500,0.0050,3,3,50,12,8,9999853908,9999857268,9999839602,9999964987,107719,0.001077,404,0.6745
n_1000_2,100,500,0.8500,0.0050,3,3,50,202,8,9999381368,9999856643,9999839002,9999964987,108344,0.001083,268,0.4451
n_1000_2,100,500,0.8500,0.0050,3,3,100,4,8,9999853865,9999857288,9999839766,9999964987,107699,0.001077,500,0.8292
n_1000_2,100,500,0.8500,0.0050,3,3,100,12,8,9999853908,9999857373,9999839905,9999964987,107614,0.001076,500,0.8232
n_1000_2,100,500,0.8500,0.0050,3,3,100,202,8,9999381368,9999856643,9999839002,9999964987,108344,0.001083,318,0.5223
