instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,50,2026,9989486700,9989484086,53
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,80,42,9989486700,9989484086,49
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,80,123,9989486700,9989484086,49
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,120,42,9989486700,9989484086,48
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,80,2026,9989486700,9989484086,59
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,120,123,9989486700,9989484086,52
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,1.0000,120,2026,9989486700,9989484086,51
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,50,42,9989486700,9989484086,48
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,50,123,9989486700,9989484086,49
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,50,2026,9989486700,9989484086,50
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,80,42,9989486700,9989484086,53
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,80,123,9989486700,9989484086,49
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,80,2026,9989486700,9989484086,50
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,50,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,50,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,120,42,9989486700,9989484086,51
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,120,123,9989486700,9989484086,51
docs\inst_test\instancias\n_1000_2,50,20,0.8000,4.0000,0.3000,2.0000,120,2026,9989486700,9989484086,50
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,80,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,80,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,0.5000,120,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,50,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,50,42,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,50,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,80,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,120,42,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,80,123,9989486700,9989484086,30
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,50,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,120,123,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,1.0000,120,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,50,2026,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,80,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,80,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.1000,2.0000,120,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,50,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,80,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,80,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,0.5000,120,2026,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,50,42,9989486700,9989484086,31
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,50,2026,9989486700,9989484086,20
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,80,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,80,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,80,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,120,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,1.0000,120,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,50,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,50,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,50,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,80,123,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,120,42,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,120,123,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.2000,2.0000,120,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,50,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,80,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,50,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,0.5000,120,123,9989486700,9989484086,29
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,50,2026,9989486700,9989484086,31
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,80,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,1.0000,120,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,50,42,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,50,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,50,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,120,42,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,2.0000,0.3000,2.0000,120,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,50,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,80,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,0.5000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,50,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,50,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,80,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,120,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,1.0000,120,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,50,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,80,42,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,120,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.1000,2.0000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,50,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,80,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,80,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,0.5000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,50,2026,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,120,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,1.0000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,50,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,50,123,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,50,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,80,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.2000,2.0000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,50,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,50,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,80,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,80,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,50,123,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,80,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,50,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,0.5000,120,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,50,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,80,42,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,80,123,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,80,2026,9989486700,9989484086,21
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,120,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,1.0000,120,2026,9989486700,9989484086,23
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,50,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,50,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,50,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,80,42,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,80,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,80,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,120,123,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,120,42,9989486700,9989484086,24
docs\inst_test\instancias\n_1000_2,50,20,1.0000,3.0000,0.3000,2.0000,120,2026,9989486700,9989484086,22
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,50,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,50,2026,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,50,123,9989486700,9989484086,30
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,80,42,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,80,123,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,80,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,120,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,120,123,9989486700,9989484086,30
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,0.5000,120,2026,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,50,123,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,50,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,50,42,9989486700,9989484086,29
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,80,42,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,80,2026,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,80,123,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,120,123,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,120,42,9989486700,9989484086,31
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,1.0000,120,2026,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,50,123,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,50,42,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,50,2026,9989486700,9989484086,34
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,80,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,80,123,9989486700,9989484086,34
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,80,2026,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,120,42,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,120,2026,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.1000,2.0000,120,123,9989486700,9989484086,32
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,50,42,9989486700,9989484086,34
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,50,123,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,50,2026,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,80,42,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,80,123,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,80,2026,9989486700,9989484086,29
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,120,42,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,50,42,9989486700,9989484086,27
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,120,123,9989486700,9989484086,32
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,50,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,80,42,9989486700,9989484086,25
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,50,123,9989486700,9989484086,39
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,0.5000,120,2026,9989486700,9989484086,46
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,80,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,80,123,9989486700,9989484086,36
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,120,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,120,123,9989486700,9989484086,35
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,50,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,50,123,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,80,42,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,80,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,1.0000,120,2026,9989486700,9989484086,43
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,80,123,9989486700,9989484086,30
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,50,2026,9989486700,9989484086,42
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,120,123,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,120,2026,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.3000,0.5000,50,42,9989486700,9989484086,28
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.2000,2.0000,120,42,9989486700,9989484086,39
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.3000,0.5000,50,123,9989486700,9989484086,26
docs\inst_test\instancias\n_1000_2,50,20,1.0000,4.0000,0.3000,0.5000,80,42,9989486700,9989484086,28
