instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs/inst_test/instancias/n_1000_1,1000,15,7,50,0.3000,123,9999416581,9999413709,282
docs/inst_test/instancias/n_1000_1,1000,15,7,50,0.3000,2026,9999887007,9999883468,301
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.2000,42,9998827387,9998822899,250
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.1000,42,9999297471,9999292890,296
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.1000,2026,9995297202,9995292594,264
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.1000,123,9998827353,9998822863,276
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.2000,123,9998357187,9998353072,265
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.3000,42,9999887034,9999883351,244
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.2000,2026,9999357281,9999353085,273
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.3000,123,9999416581,9999413709,253
docs/inst_test/instancias/n_1000_1,1000,15,7,100,0.3000,2026,9999887007,9999883468,237
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.1000,123,9998827353,9998822863,249
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.1000,2026,9995297202,9995292594,270
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.1000,42,9999297471,9999292890,296
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.2000,42,9998827387,9998822899,289
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.2000,123,9998357187,9998353072,262
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.2000,2026,9999357281,9999353085,255
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.3000,2026,9999887007,9999883468,183
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.3000,123,9999416581,9999413709,225
docs/inst_test/instancias/n_1000_1,1000,15,7,200,0.3000,42,9995356890,9995352989,267
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.1000,42,9999297486,9999292958,234
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.1000,123,9998827353,9998822863,267
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.2000,42,9998827387,9998822899,232
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.2000,123,9998886934,9998883463,259
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.2000,2026,9999357281,9999353085,210
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.3000,42,9999887078,9999883475,210
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.3000,123,9999416581,9999413709,208
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.3000,2026,9999887007,9999883468,215
docs/inst_test/instancias/n_1000_1,1000,15,10,50,0.1000,2026,9995297202,9995292594,417
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.1000,42,9999297471,9999292890,284
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.1000,123,9998827353,9998822863,255
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.2000,123,9998357187,9998353072,197
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.2000,42,9998827387,9998822899,243
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.3000,42,9999887034,9999883351,192
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.2000,2026,9999357281,9999353085,258
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.1000,2026,9995297202,9995292594,301
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.3000,123,9999416581,9999413709,204
docs/inst_test/instancias/n_1000_1,1000,15,10,100,0.3000,2026,9999887007,9999883468,211
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.1000,123,9998827353,9998822863,223
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.1000,2026,9995297202,9995292594,255
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.2000,123,9998357187,9998353072,248
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.2000,42,9998827387,9998822899,256
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.2000,2026,9999357281,9999353085,264
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.1000,42,9999297471,9999292890,366
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.3000,42,9995356890,9995352989,248
